"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",101.475,100.764,103.402,107.031,106.695,111.681,112.001,110.493,100.000,100.286,103.310,99.868,97.121,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","42","486","   Pipeline transportation",126.206,72.631,82.353,88.542,86.820,89.433,107.249,137.067,100.000,126.838,131.918,133.436,124.629,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities",98.745,100.860,101.329,107.335,113.880,117.125,105.597,108.647,100.000,103.374,103.782,102.391,101.287,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","44","493","   Warehousing and storage",63.327,64.404,69.159,81.316,92.950,100.334,95.065,101.058,100.000,104.009,109.695,118.551,125.542,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","45","51","  Information",66.686,73.047,74.938,83.251,87.801,90.023,98.859,103.860,100.000,104.327,104.512,106.408,111.245,115.112
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)",70.866,81.561,86.011,96.886,103.073,94.615,111.456,108.334,100.000,105.149,108.199,111.221,117.394,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",75.088,80.559,78.757,84.105,69.509,73.648,82.501,91.881,100.000,118.367,116.656,122.181,125.270,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",64.278,65.116,66.584,72.875,82.315,86.643,97.343,103.860,100.000,100.101,98.305,100.407,102.770,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services",57.626,88.770,91.653,109.629,105.392,119.006,97.490,108.762,100.000,105.940,112.157,104.840,122.455,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",86.091,87.188,88.169,89.577,95.579,98.136,99.830,96.095,100.000,102.116,104.329,107.259,110.070,111.832
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","51","52","   Finance and insurance",89.315,89.425,90.106,89.914,98.007,102.443,99.607,86.247,100.000,100.191,101.189,105.718,110.598,112.542
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",85.009,94.288,96.153,87.685,94.453,94.416,89.607,88.934,100.000,97.484,103.741,105.286,111.880,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",119.666,106.919,93.409,94.821,113.658,128.025,105.690,58.843,100.000,102.959,93.218,106.650,110.118,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","54","524","    Insurance carriers and related activities",83.460,78.068,83.114,91.781,96.138,102.162,110.488,97.535,100.000,100.721,102.031,104.960,108.796,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles",51.336,52.158,61.615,68.273,76.477,70.734,85.542,100.323,100.000,112.624,111.434,115.639,118.780,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","56","53","   Real estate and rental and leasing",83.998,85.657,86.806,89.129,93.907,95.380,99.650,101.377,100.000,103.120,105.983,108.040,109.708,111.369
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","57","531","    Real estate",81.497,83.414,85.213,88.126,93.224,93.731,98.820,100.369,100.000,103.367,106.419,108.094,109.619,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",114.164,112.692,105.846,100.975,101.849,115.006,109.362,113.215,100.000,100.252,100.936,107.434,110.786,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",87.364,88.596,90.941,93.291,97.247,99.942,102.552,107.083,100.000,103.379,107.332,112.115,114.128,119.696
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",84.179,86.249,86.803,90.003,92.761,96.062,99.107,106.518,100.000,100.908,104.630,108.102,108.913,113.376
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","64","55","   Management of companies and enterprises",113.454,112.846,116.599,111.116,112.009,112.798,110.013,109.352,100.000,107.704,112.530,121.771,127.323,139.521
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","65","56","   Administrative and waste management services",81.393,81.459,87.313,91.344,99.722,101.946,106.586,107.104,100.000,106.896,110.892,116.256,119.166,123.544
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","66","561","    Administrative and support services",80.223,80.069,86.232,90.859,99.523,102.601,106.979,107.681,100.000,105.669,111.673,117.271,120.461,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","67","562","    Waste management and remediation services",94.313,96.886,99.327,96.845,102.073,94.716,102.318,100.786,100.000,119.999,103.107,106.072,106.126,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",77.510,80.706,83.430,86.776,88.322,91.824,92.759,97.758,100.000,100.614,102.304,103.829,105.901,108.535
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","69","61","   Educational services",78.554,79.785,83.502,87.683,87.458,89.599,91.637,95.322,100.000,101.320,102.206,101.930,100.469,100.695
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","70","62","   Health care and social assistance",77.366,80.854,83.429,86.650,88.467,92.181,92.941,98.150,100.000,100.500,102.321,104.144,106.813,109.861
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","71","621","    Ambulatory health care services",75.025,79.561,81.602,85.419,88.303,93.156,93.126,98.709,100.000,101.495,104.185,107.012,110.087,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",79.505,82.086,84.810,87.627,88.082,90.815,92.384,97.285,100.000,99.397,101.176,102.197,103.426,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","73","624","    Social assistance",80.539,82.193,87.167,88.927,91.453,93.635,94.780,99.428,100.000,100.520,97.629,97.917,105.663,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",96.320,98.821,101.875,106.500,106.922,109.541,109.681,106.925,100.000,103.550,107.587,109.977,112.230,115.461
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",87.897,92.126,95.711,99.093,99.153,102.270,103.759,103.417,100.000,104.129,106.257,109.185,113.000,118.019
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",87.048,92.877,97.748,98.901,96.977,102.426,100.563,101.645,100.000,99.345,101.420,104.303,109.145,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",89.060,91.266,93.216,99.500,102.228,102.146,108.274,105.931,100.000,110.979,113.183,116.175,118.511,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","78","72","   Accommodation and food services",99.567,101.399,104.245,109.357,109.921,112.344,111.957,108.263,100.000,103.332,108.087,110.276,111.951,114.527
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","79","721","    Accommodation",101.247,102.871,104.445,111.594,111.890,114.435,116.775,112.651,100.000,104.380,111.308,113.453,116.175,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","80","722","    Food services and drinking places",98.948,100.867,104.231,108.527,109.200,111.575,110.049,106.532,100.000,102.941,106.881,109.086,110.370,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","81","81","  Other services, except government",109.981,112.755,109.211,110.902,111.236,111.724,109.282,105.563,100.000,98.238,98.025,100.016,100.787,102.654
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","82","92"," Government",91.782,93.580,94.543,95.189,95.731,96.418,97.584,99.316,100.000,100.426,99.879,99.425,98.761,98.670
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","83","...","  Federal civilian",93.330,94.819,95.288,95.454,94.694,95.763,96.328,97.553,100.000,102.766,102.171,102.195,97.639,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","84","...","  Federal military",81.471,83.768,86.058,88.038,89.188,89.416,90.494,94.661,100.000,100.851,100.416,99.127,97.208,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","85","...","  State and local",93.042,94.847,95.735,96.295,97.105,97.762,99.111,100.570,100.000,99.715,99.164,98.713,99.312,"(NA)"
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","86","11, 21","Natural resources and mining",80.623,82.088,76.306,76.939,77.909,85.246,85.631,86.165,100.000,92.974,95.339,103.203,110.009,113.754
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","87","42, 44-45","Trade",94.287,96.216,101.722,105.133,109.558,111.923,112.272,109.118,100.000,102.799,104.279,106.884,109.006,112.146
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","88","...","Transportation and utilities",93.701,92.527,93.544,101.072,102.484,108.636,108.246,108.442,100.000,106.766,109.474,109.763,110.606,111.402
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","89","...","Private goods-producing industries",94.546,94.581,97.860,103.082,104.970,108.780,110.149,106.050,100.000,101.290,101.250,103.728,106.112,108.902
"00998","United States (Metropolitan Portion)"," ","800","Quantity indexes for real GDP by metropolitan area","90","...","Private services-providing industries",86.679,88.663,90.881,94.170,98.197,100.991,102.784,102.650,100.000,102.675,104.902,107.629,110.014,112.954
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","1","...","All industry total",11522477,11731738,12024505,12453672,12868786,13220843,13432966,13351856,12985249,13261229,13447892,13740377,13996872,14322274
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","2","..."," Private industries",9936808,10115276,10389195,10803796,11206825,11545269,11736873,11626671,11248797,11517589,11714245,12015103,12283387,12610597
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","3","11","  Agriculture, forestry, fishing, and hunting",54141,57295,60001,63146,67067,72081,61094,60466,70243,70101,64737,62264,69436,64098
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","4","111-112","   Farms",39806,42462,44419,47041,50753,52688,42883,43049,52274,51673,46607,43126,49316,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","5","113-115","   Forestry, fishing, and related activities",14591,15089,15853,16319,16361,19581,18679,17683,17969,18452,18433,20224,20707,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","6","21","  Mining",185087,184279,159903,157401,155860,171628,182151,184129,213493,193926,205795,231219,242977,260086
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","7","211","   Oil and gas extraction",126616,136498,111940,108680,105547,114717,121396,122923,157447,134717,140580,164546,174237,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","8","212","   Mining, except oil and gas",34972,33007,33329,33284,34086,33845,33980,30698,28972,30253,31760,29950,31266,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","9","213","   Support activities for mining",25723,17978,18401,19612,21477,28440,32101,35021,27073,30003,35600,37606,38063,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","10","22","  Utilities",219007,223282,215578,225819,211601,223999,226837,228917,211321,230182,232912,234693,236434,236601
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","11","23","  Construction",681715,660938,673621,698228,700999,683210,656550,598067,519096,493434,489853,509870,519789,516801
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","12","31-33","  Manufacturing",1306310,1318572,1389786,1481699,1518647,1598336,1655683,1613019,1494984,1572258,1566192,1576715,1598996,1654745
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","13","...","   Durable goods manufacturing",641036,652159,698639,744597,794486,855403,896925,890731,769971,855414,905988,932892,948595,973280
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","14","321","    Wood products manufacturing",13645,13724,13863,13525,14885,14644,15230,13770,11542,11592,12669,12698,11863,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","15","327","    Nonmetallic mineral products manufacturing",40380,39920,40782,43777,44664,41857,42028,37860,29705,29570,30335,31363,31111,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","16","331","    Primary metals manufacturing",35554,36482,35090,38650,35540,32454,31218,32501,32713,31122,32285,39633,45379,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","17","332","    Fabricated metal products",121896,116040,120416,125130,127978,132736,138032,129986,99747,109221,115727,118892,117425,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","18","333","    Machinery manufacturing",99012,91260,90166,99858,106547,114533,120073,119913,96090,105599,119808,119571,114804,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","19","334","    Computer and electronic products manufacturing",85482,92493,115622,132211,149415,174748,197321,221852,223344,249844,259040,266069,267239,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","20","335","    Electrical equipment, appliance, and components manufacturing",41614,41585,44435,42030,42227,49045,45927,49479,41758,43195,41652,40635,41350,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","21","3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",82752,93649,101135,102505,107762,118531,113259,87621,40276,80715,102785,111430,120804,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","22","3364-3366, 3369","    Other transportation equipment manufacturing",88875,82511,78830,80124,92077,96491,113701,111035,106277,106251,108143,107191,109489,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","23","337","    Furniture and related products manufacturing",27849,27129,26619,28584,30098,30873,27947,23785,17370,17450,17639,17962,18712,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","24","339","    Miscellaneous manufacturing",51331,53583,54496,57186,59908,64713,65695,69487,71150,72586,69587,69434,71920,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","25","...","   Nondurable goods manufacturing",680801,680021,701336,748033,727886,744145,759104,722176,725013,718211,667695,655095,662301,692420
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","26","311-312","    Food and beverage and tobacco products manufacturing",167871,159929,164424,166273,165432,182549,182660,173529,187115,179756,172854,167509,167829,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","27","313-314","    Textile mills and textile product mills",19009,18205,15153,18294,16041,15347,14907,14163,11269,11452,9830,11119,11624,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","28","315-316","    Apparel and leather and allied products manufacturing",14024,12908,11073,10903,10736,10231,9841,9760,8380,9190,9019,8860,8937,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","29","322","    Paper products manufacturing",47711,48994,48159,51241,49395,52493,49185,42806,45178,40708,38789,37731,36402,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","30","323","    Printing and related support activities",37174,38785,38852,39904,40457,41276,42409,41192,35420,35778,36462,35897,35527,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","31","324","    Petroleum and coal products manufacturing",86541,79280,106454,119646,119791,102790,103801,111962,106833,92169,78115,77569,83041,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","32","325","    Chemical products manufacturing",238701,254263,254568,277323,262343,289780,306901,278526,282481,300168,279504,270097,268402,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","33","326","    Plastics and rubber products manufacturing",58628,57058,57772,60750,58867,54604,55434,48591,48337,51218,50396,52699,53131,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","34","42","  Wholesale trade",708398,709732,751330,791774,832872,865258,894692,882108,767326,790620,806875,832169,844833,866349
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","35","44-45","  Retail trade",711403,738112,779446,791500,817597,821803,799442,765247,741155,760074,766058,779947,799369,825288
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","36","48-49","  Transportation and warehousing",312484,303008,314348,345520,365355,387558,382765,381922,351966,371306,383700,383642,386645,390812
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","37","481","   Air transportation",47635,48020,51381,61578,65321,68730,73497,66757,63056,69281,68097,63808,66109,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","38","482","   Rail transportation",25689,23159,25114,26434,26746,27433,27102,28236,24602,24965,25876,27071,26919,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","39","483","   Water transportation",3945,3025,3092,3920,5161,8267,10870,12844,15390,12824,14615,15703,17057,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","40","484","   Truck transportation",94398,93191,95068,101064,104572,110441,107220,101872,90157,98379,105899,107153,107205,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","41","485","   Transit and ground passenger transportation",25805,25625,26296,27218,27133,28401,28482,28099,25430,25503,26272,25397,24698,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","42","486","   Pipeline transportation",13595,7824,8871,9538,9352,9633,11553,14765,10772,13663,14210,14373,13425,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","43","487-488, 492","   Other transportation and support activities",81092,82829,83214,88146,93521,96186,86719,89223,82122,84893,85228,84086,83179,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","44","493","   Warehousing and storage",25607,26042,27965,32881,37585,40571,38440,40864,40436,42057,44356,47937,50764,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","45","51","  Information",453535,496797,509655,566190,597140,612247,672341,706356,680104,709530,710788,723688,756582,782882
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","46","511","   Publishing industries, except Internet (includes software)",120026,138140,145677,164097,174575,160250,188774,183486,169371,178092,183258,188376,198831,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","47","512","   Motion picture and sound recording industries",67169,72062,70450,75235,62178,65880,73800,82191,89453,105883,104353,109295,112059,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","48","515, 517","   Broadcasting and telecommunications",228695,231677,236901,259280,292867,308265,346335,369525,355790,356149,349760,357236,365647,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","49","518, 519","   Data processing, internet publishing, and other information services",37739,58135,60023,71796,69021,77937,63846,71228,65490,69380,73451,68659,80196,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","50","52, 53","  Finance, insurance, real estate, rental, and leasing",2350924,2380881,2407666,2446123,2610009,2679855,2726115,2624119,2730744,2788538,2848967,2928979,3005722,3053846
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","51","52","   Finance and insurance",823609,824624,830904,829131,903760,944665,918515,795317,922140,923899,933106,974872,1019872,1037795
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","52","521-522","    Federal Reserve banks, credit intermediation, and related services",314293,348599,355495,324186,349210,349074,331291,328803,369717,360416,383547,389259,413640,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","53","523","    Securities, commodity contracts, and investments",220767,197250,172327,174932,209684,236189,194984,108557,184486,189946,171974,196755,203153,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","54","524","    Insurance carriers and related activities",286119,267636,284935,314646,329584,350233,378778,334371,342822,345295,349787,359828,372978,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","55","525","    Funds, trusts, and other financial vehicles",12892,13099,15474,17146,19206,17764,21483,25195,25114,28284,27985,29041,29830,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","56","53","   Real estate and rental and leasing",1519192,1549203,1569979,1611995,1698403,1725043,1802280,1833514,1808605,1865029,1916821,1954013,1984183,2014227
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","57","531","    Real estate",1356993,1388910,1418864,1467365,1552255,1560696,1645424,1671220,1665076,1721144,1771959,1799844,1825237,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","58","532-533","    Rental and leasing services and lessors of intangible assets",163859,161746,151919,144928,146182,165067,156965,162496,143529,143890,144872,154199,159010,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","59","54, 55, 56","  Professional and business services",1393951,1413603,1451019,1488522,1551638,1594631,1636279,1708573,1595563,1649471,1712548,1788870,1820987,1909822
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","60","54","   Professional, scientific, and technical services",813759,833769,839129,870064,896722,928631,958070,1029714,966701,975477,1011456,1045022,1052861,1096008
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","64","55","   Management of companies and enterprises",271351,269897,278873,265760,267895,269783,263122,261542,239173,257599,269141,291243,304523,333697
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","65","56","   Administrative and waste management services",317180,317434,340249,355956,388604,397272,415355,417372,389688,416562,432132,453036,464378,481438
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","66","561","    Administrative and support services",286316,285766,307763,324278,355198,366183,381810,384314,356901,377133,398562,418541,429927,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","67","562","    Waste management and remediation services",30923,31767,32567,31753,33467,31055,33547,33045,32787,39345,33806,34778,34796,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","68","61, 62","  Educational services, health care, and social assistance",857442,892802,922931,959951,977052,1015794,1026134,1081439,1106238,1113029,1131724,1148591,1171514,1200654
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","69","61","   Educational services",120715,122606,128318,134742,134397,137687,140820,146482,153671,155699,157061,156637,154392,154739
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","70","62","   Health care and social assistance",736965,770189,794717,825399,842704,878082,885329,934947,952567,957327,974676,992046,1017465,1046501
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","71","621","    Ambulatory health care services",343089,363832,373166,390621,403811,426004,425866,451398,457301,464135,476437,489367,503427,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","72","622-623","    Hospitals and nursing and residential care facilities",330147,340864,352173,363871,365761,377112,383625,403979,415252,412748,420136,424375,429481,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","73","624","    Social assistance",64443,65767,69746,71155,73176,74922,75838,79556,80015,80431,78117,78348,84546,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","74","71, 72","  Arts, entertainment, recreation, accommodation, and food services",457395,469273,483776,505737,507739,520178,520843,507754,474871,491728,510898,522248,532949,548291
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","75","71","   Arts, entertainment, and recreation",114226,119721,124380,128775,128854,132905,134839,134395,129955,135320,138085,141891,146849,153371
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","76","711-712","    Performing arts, spectator sports, museums, and related activities",66324,70765,74477,75356,73889,78041,76622,77446,76193,75694,77275,79471,83161,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","77","713","    Amusements, gambling, and recreation industries",47880,49066,50114,53493,54959,54915,58210,56951,53762,59664,60849,62457,63714,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","78","72","   Accommodation and food services",343421,349740,359559,377190,379134,387492,386156,373417,344916,356409,372811,380359,386138,395021
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","79","721","    Accommodation",95324,96854,98335,105066,105344,107741,109944,106061,94150,98274,104797,106816,109379,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","80","722","    Food services and drinking places",248128,252941,261377,272149,273837,279793,275966,267146,250766,258141,268022,273551,276771,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","81","81","  Other services, except government",320807,328898,318561,323493,324467,325890,318768,307919,291693,286553,285931,291740,293990,299434
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","82","92"," Government",1593753,1624964,1641692,1652909,1662326,1674258,1694499,1724580,1736452,1743846,1734349,1726460,1714944,1713357
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","83","...","  Federal civilian",307882,312793,314340,314889,312380,315908,317771,321814,329885,339010,337045,337127,322095,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","84","...","  Federal military",159991,164502,168999,172889,175147,175594,177710,185893,196378,198051,197195,194665,190896,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","85","...","  State and local",1125978,1147833,1158569,1165354,1175157,1183108,1199427,1217088,1210188,1206744,1200071,1194610,1201868,"(NA)"
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","86","11, 21","Natural resources and mining",228756,232913,216508,218304,221056,241874,242965,244483,283736,263802,270513,292825,312136,322763
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","87","42, 44-45","Trade",1422296,1451402,1534460,1585906,1652661,1688333,1693601,1646026,1508481,1550708,1573032,1612324,1644329,1691702
"00998","United States (Metropolitan Portion)"," ","900","Real GDP by metropolitan area","88","...","Transportation and utilities",527805,521191,526919,569324,577281,611933,609738,610838,563287,601398,616650,618278,623030,627513
